institution,region,institution_size,avg_salary,regional_salary,age,gender,tenure_years,performance_grade,workload_level,flexible_work,quarter,overtime_hours,vacation_usage_rate,commute_time,burnout_risk_score,burnout_risk_level,quit_probability,expected_total_tenure
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,55,M,2,B,low,N,2024Q3,3,0.81,34,10,low,0.39,8
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,29,M,4,B,medium,N,2024Q2,18,0.66,37,37,medium,0.34,9
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,46,F,2,B,medium,N,2024Q1,13,0.65,47,25,low,0.44,8
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,37,F,9,C,low,N,2024Q2,0,0.77,28,10,low,0.37,15
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,44,M,12,B,medium,N,2024Q4,6,0.78,35,25,low,0.24,18
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,40,M,3,B,medium,N,2024Q2,13,0.81,39,25,low,0.32,9
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,28,M,6,B,medium,Y,2024Q3,7,0.74,26,15,low,0.22,13
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,36,F,4,B,medium,N,2024Q2,11,0.56,35,35,medium,0.34,9
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,35,F,8,B,high,N,2024Q2,32,0.33,31,85,high,0.52,9
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,38,M,0,B,low,Y,2024Q4,5,0.72,11,0,low,0.29,7
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,59,F,6,A,low,N,2024Q2,4,0.82,33,10,low,0.22,14
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,45,M,16,C,medium,N,2024Q4,18,0.74,31,37,medium,0.36,21
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,30,F,7,B,medium,N,2024Q3,14,0.72,31,25,low,0.32,13
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,38,M,9,C,medium,Y,2024Q4,5,0.88,58,20,low,0.32,16
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,39,M,15,B,medium,Y,2024Q1,5,0.77,18,15,low,0.14,24
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,48,M,6,B,medium,Y,2024Q4,2,0.6,22,15,low,0.22,13
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,22,F,0,B,medium,Y,2024Q3,10,0.61,44,15,low,0.34,7
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,27,M,2,B,high,N,2024Q4,13,0.56,25,50,medium,0.56,5
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,29,M,7,B,medium,Y,2024Q4,10,0.78,28,15,low,0.22,14
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,29,F,5,B,medium,N,2024Q1,7,0.54,30,35,medium,0.34,10
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,34,M,2,B,high,Y,2024Q2,17,0.47,60,57,medium,0.48,6
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,32,M,6,A,medium,N,2024Q3,19,0.64,29,37,medium,0.29,13
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,48,F,6,C,medium,N,2024Q4,3,0.52,11,35,medium,0.44,11
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,59,M,5,B,medium,N,2024Q3,11,0.65,28,25,low,0.32,11
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,38,F,3,C,high,Y,2024Q3,22,0.68,11,42,medium,0.44,7
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,28,M,4,A,low,Y,2024Q4,6,0.8,39,0,low,0.12,15
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,28,M,6,B,medium,N,2024Q1,15,0.73,31,37,medium,0.34,11
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,32,M,4,B,high,N,2024Q1,29,0.24,29,85,high,0.52,5
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,27,F,3,B,medium,N,2024Q3,8,0.86,24,25,low,0.32,9
한국남동발전(주),경상남도,2882.0,96484.0,92903.27,35,F,5,B,low,N,2024Q3,2,0.85,19,10,low,0.27,11
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,24,F,1,B,medium,N,2024Q1,8,0.75,37,25,low,0.44,7
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,31,M,7,B,low,N,2024Q1,5,0.97,41,10,low,0.27,13
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,27,M,3,C,medium,Y,2024Q2,15,0.54,43,37,medium,0.36,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,36,M,2,B,low,Y,2024Q1,0,0.99,38,0,low,0.29,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,27,F,3,B,medium,N,2024Q4,20,0.43,62,52,medium,0.36,8
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,53,M,7,C,medium,N,2024Q3,13,0.61,61,30,low,0.42,13
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,57,M,3,C,medium,N,2024Q2,6,0.7,53,30,low,0.42,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,46,F,4,C,high,N,2024Q4,36,0.45,41,75,high,0.59,5
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,31,F,8,A,high,Y,2024Q1,21,0.36,51,67,high,0.34,12
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,32,F,2,C,medium,Y,2024Q1,7,0.68,25,15,low,0.44,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,33,F,7,C,high,Y,2024Q2,27,0.15,37,75,high,0.52,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,33,F,11,A,high,N,2024Q1,23,0.53,51,67,high,0.33,14
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,26,F,4,B,low,N,2024Q2,0,0.91,45,10,low,0.27,10
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,22,F,0,B,medium,Y,2024Q4,8,0.67,52,20,low,0.34,7
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,32,F,9,B,high,N,2024Q1,11,0.54,31,50,medium,0.44,12
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,31,F,2,A,medium,N,2024Q3,9,0.81,34,25,low,0.39,10
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,57,F,3,A,high,Y,2024Q3,21,0.39,61,67,high,0.34,7
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,33,M,1,C,medium,N,2024Q4,10,0.55,60,40,medium,0.56,6
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,25,F,3,A,medium,Y,2024Q1,11,0.71,36,15,low,0.17,14
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,46,M,1,A,low,Y,2024Q4,6,0.83,48,0,low,0.24,10
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,37,F,5,B,medium,N,2024Q2,13,0.59,39,35,medium,0.34,10
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,35,F,3,B,medium,N,2024Q4,20,0.57,35,47,medium,0.36,8
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,31,M,1,A,medium,N,2024Q1,17,0.65,26,37,medium,0.41,8
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,35,M,0,B,high,Y,2024Q4,21,0.53,54,62,medium,0.48,4
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,29,F,7,B,medium,N,2024Q1,12,0.59,68,40,medium,0.34,12
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,33,F,11,B,high,N,2024Q2,27,0.39,45,85,high,0.44,12
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,39,F,7,A,medium,N,2024Q1,15,0.6,43,47,medium,0.31,14
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,33,M,3,B,medium,Y,2024Q4,11,0.76,39,15,low,0.22,10
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,30,F,3,B,low,N,2024Q4,6,0.78,43,10,low,0.27,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,24,M,2,C,medium,N,2024Q3,11,0.57,52,40,medium,0.56,7
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,42,F,13,B,high,N,2024Q3,35,0.41,65,80,high,0.41,14
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,26,F,4,B,high,Y,2024Q2,16,0.62,50,47,medium,0.34,8
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,35,M,1,B,high,N,2024Q3,27,0.49,28,80,high,0.61,2
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,55,M,6,B,medium,N,2024Q4,11,0.67,57,30,low,0.32,12
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,32,F,4,C,medium,N,2024Q2,17,0.46,35,47,medium,0.46,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,52,M,4,B,medium,N,2024Q4,15,0.68,44,37,medium,0.34,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,26,M,4,B,high,N,2024Q2,34,0.56,19,75,high,0.49,5
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,38,M,0,B,low,N,2024Q3,6,0.98,58,15,low,0.39,6
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,49,M,1,C,medium,N,2024Q4,15,0.53,45,47,medium,0.58,6
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,31,F,9,B,high,Y,2024Q3,23,0.52,47,52,medium,0.36,13
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,31,M,7,A,medium,N,2024Q4,12,0.69,55,30,low,0.27,15
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,53,F,1,B,medium,N,2024Q3,16,0.7,65,42,medium,0.46,6
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,25,M,3,B,high,N,2024Q4,17,0.5,28,62,medium,0.46,6
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,54,M,3,C,medium,Y,2024Q4,3,0.78,47,15,low,0.32,10
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,41,F,3,B,high,N,2024Q2,28,0.51,32,75,high,0.49,4
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,33,M,1,A,medium,N,2024Q1,13,0.79,45,25,low,0.39,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,42,F,10,C,low,Y,2024Q1,1,0.76,50,5,low,0.19,19
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,25,M,2,B,low,Y,2024Q2,0,0.87,52,5,low,0.29,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,43,M,8,B,high,N,2024Q4,13,0.48,65,55,medium,0.44,11
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,53,M,2,B,medium,N,2024Q1,14,0.93,55,30,low,0.44,8
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,44,M,3,C,medium,N,2024Q3,8,0.67,50,30,low,0.42,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,59,M,18,C,high,Y,2024Q4,14,0.4,46,40,medium,0.36,22
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,22,M,0,B,high,N,2024Q4,27,0.34,57,95,high,0.64,1
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,39,F,1,B,medium,N,2024Q2,7,0.87,42,25,low,0.44,7
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,46,F,2,C,medium,Y,2024Q3,10,0.95,66,20,low,0.44,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,35,M,6,C,medium,N,2024Q2,14,0.65,29,25,low,0.42,12
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,37,M,4,B,medium,N,2024Q1,11,0.33,52,50,medium,0.37,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,37,M,2,B,high,N,2024Q4,23,0.5,36,62,medium,0.58,5
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,37,F,1,C,medium,Y,2024Q2,13,0.69,53,20,low,0.44,8
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,33,M,11,B,low,Y,2024Q2,1,0.87,49,0,low,0.09,20
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,37,F,0,B,medium,Y,2024Q1,14,0.62,45,15,low,0.34,7
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,31,M,9,B,medium,N,2024Q2,12,0.35,59,50,medium,0.37,14
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,31,M,7,B,medium,N,2024Q2,16,0.69,37,37,medium,0.34,12
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,31,M,4,B,high,N,2024Q4,13,0.44,46,50,medium,0.44,7
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,36,M,14,C,low,N,2024Q4,2,0.89,34,10,low,0.29,20
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,36,M,3,C,low,Y,2024Q3,3,0.89,37,0,low,0.27,10
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,41,M,7,C,medium,Y,2024Q3,18,0.83,51,32,low,0.34,14
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,33,F,1,B,low,N,2024Q4,2,0.84,41,10,low,0.39,7
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,54,M,4,C,medium,N,2024Q1,13,0.55,37,35,medium,0.44,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,25,M,3,B,high,N,2024Q3,17,0.56,46,62,medium,0.46,6
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,29,M,7,B,low,N,2024Q4,5,0.93,61,15,low,0.27,13
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,42,M,3,B,high,Y,2024Q4,23,0.21,52,67,high,0.39,5
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,35,M,5,C,low,Y,2024Q2,0,0.7,51,5,low,0.27,12
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,32,F,7,B,medium,N,2024Q4,14,0.62,47,25,low,0.32,13
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,47,M,4,B,medium,Y,2024Q3,12,0.8,49,15,low,0.22,11
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,28,M,6,B,high,N,2024Q3,20,0.28,45,72,high,0.49,7
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,42,M,1,B,medium,N,2024Q4,14,0.56,51,40,medium,0.46,6
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,46,M,10,A,high,N,2024Q2,34,0.27,62,90,high,0.39,13
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,52,F,1,A,low,Y,2024Q1,0,0.88,64,5,low,0.24,10
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,38,M,2,B,medium,Y,2024Q1,12,0.78,68,20,low,0.34,9
한국남부발전(주),부산광역시,2713.0,99777.0,84976.35,26,M,4,B,high,N,2024Q3,15,0.32,67,77,high,0.49,5
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,56,F,15,A,medium,N,2024Q1,7,0.67,24,25,low,0.3,23
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,43,M,6,B,medium,N,2024Q3,12,0.62,24,25,low,0.43,12
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,53,F,8,B,medium,Y,2024Q4,9,0.81,40,15,low,0.33,15
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,57,F,9,C,high,N,2024Q2,27,0.33,31,85,high,0.73,10
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,36,M,4,B,medium,N,2024Q2,12,0.55,25,35,medium,0.45,9
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,41,M,2,B,medium,N,2024Q2,18,0.7,33,37,medium,0.57,7
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,37,M,5,B,high,Y,2024Q4,24,0.63,38,42,medium,0.45,9
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,37,F,2,A,medium,N,2024Q4,12,0.64,14,25,low,0.5,10
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,33,F,4,B,low,Y,2024Q2,5,0.83,26,0,low,0.28,11
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,56,F,8,B,low,Y,2024Q4,2,0.87,44,0,low,0.28,15
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,22,M,0,B,high,Y,2024Q1,16,0.54,59,62,medium,0.59,4
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,45,M,9,C,medium,N,2024Q4,7,0.66,10,25,low,0.53,15
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,25,M,3,C,medium,N,2024Q2,10,0.66,29,25,low,0.53,9
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,45,F,3,B,medium,N,2024Q2,9,0.63,22,25,low,0.43,9
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,52,M,6,B,low,N,2024Q3,5,0.79,25,10,low,0.38,12
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,35,M,7,B,high,N,2024Q1,20,0.47,28,62,medium,0.57,10
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,40,F,7,C,high,N,2024Q2,26,0.42,27,75,high,0.7,8
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,33,F,4,C,medium,N,2024Q3,12,0.59,59,40,medium,0.55,9
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,46,M,4,B,high,N,2024Q3,28,0.26,10,85,high,0.63,5
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,41,F,11,B,medium,Y,2024Q1,15,0.58,19,37,medium,0.29,17
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,32,M,10,B,low,N,2024Q4,1,0.69,42,10,low,0.3,16
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,42,M,11,B,high,Y,2024Q1,10,0.5,22,40,medium,0.37,15
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,23,F,1,A,low,N,2024Q1,8,0.82,51,15,low,0.45,9
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,36,M,9,A,medium,N,2024Q3,18,0.72,29,37,medium,0.4,16
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,44,M,0,B,medium,Y,2024Q1,8,0.8,41,15,low,0.45,7
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,31,M,7,B,high,N,2024Q3,24,0.38,17,72,high,0.6,8
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,35,M,5,A,medium,N,2024Q4,11,0.62,31,25,low,0.38,13
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,24,M,2,C,medium,N,2024Q1,13,0.73,28,25,low,0.65,5
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,57,M,7,B,medium,Y,2024Q1,12,0.66,28,15,low,0.33,14
한국노동연구원,세종특별자치시,149.0,75613.0,75648.05,35,F,6,B,high,N,2024Q2,32,0.4,24,85,high,0.63,7
한국노인인력개발원,경기도,181.0,57281.0,51597.88,42,F,4,C,low,N,2024Q2,3,0.94,78,20,low,0.39,10
한국노인인력개발원,경기도,181.0,57281.0,51597.88,46,F,10,B,medium,Y,2024Q4,17,0.66,35,27,low,0.16,19
한국노인인력개발원,경기도,181.0,57281.0,51597.88,26,M,4,B,medium,Y,2024Q1,8,0.72,78,25,low,0.24,11
한국노인인력개발원,경기도,181.0,57281.0,51597.88,37,F,6,C,low,N,2024Q2,3,0.8,40,10,low,0.37,12
한국노인인력개발원,경기도,181.0,57281.0,51597.88,30,M,2,B,low,N,2024Q1,3,0.86,40,10,low,0.39,8
한국노인인력개발원,경기도,181.0,57281.0,51597.88,35,F,4,B,medium,N,2024Q1,10,0.83,74,35,medium,0.34,9
한국노인인력개발원,경기도,181.0,57281.0,51597.88,41,M,6,A,medium,Y,2024Q4,16,0.71,62,32,low,0.19,17
한국노인인력개발원,경기도,181.0,57281.0,51597.88,38,M,12,B,medium,Y,2024Q4,5,0.72,59,20,low,0.14,21
한국노인인력개발원,경기도,181.0,57281.0,51597.88,45,M,6,B,medium,Y,2024Q3,3,0.73,57,20,low,0.22,13
한국노인인력개발원,경기도,181.0,57281.0,51597.88,52,M,10,C,medium,Y,2024Q1,8,0.83,58,20,low,0.24,17
한국노인인력개발원,경기도,181.0,57281.0,51597.88,43,M,10,C,medium,Y,2024Q2,10,0.68,58,20,low,0.24,17
한국노인인력개발원,경기도,181.0,57281.0,51597.88,38,M,13,A,medium,N,2024Q1,13,0.61,66,30,low,0.19,23
한국노인인력개발원,경기도,181.0,57281.0,51597.88,27,M,1,A,high,Y,2024Q3,22,0.65,56,52,medium,0.41,7
한국노인인력개발원,경기도,181.0,57281.0,51597.88,48,M,4,C,medium,N,2024Q3,12,0.64,42,25,low,0.42,10
한국노인인력개발원,경기도,181.0,57281.0,51597.88,55,F,1,B,low,Y,2024Q2,3,0.8,62,5,low,0.29,8
한국노인인력개발원,경기도,181.0,57281.0,51597.88,24,M,2,B,high,Y,2024Q3,28,0.51,87,75,high,0.53,4
한국노인인력개발원,경기도,181.0,57281.0,51597.88,36,M,4,B,medium,Y,2024Q1,16,0.58,52,42,medium,0.26,10
한국노인인력개발원,경기도,181.0,57281.0,51597.88,29,M,4,C,medium,N,2024Q3,12,0.7,44,25,low,0.42,10
한국노인인력개발원,경기도,181.0,57281.0,51597.88,35,M,1,B,low,N,2024Q3,6,0.69,68,15,low,0.39,7
한국노인인력개발원,경기도,181.0,57281.0,51597.88,27,F,5,B,low,N,2024Q1,6,0.8,63,15,low,0.27,11
한국노인인력개발원,경기도,181.0,57281.0,51597.88,23,M,0,B,medium,Y,2024Q1,11,0.72,63,20,low,0.34,7
한국노인인력개발원,경기도,181.0,57281.0,51597.88,25,M,3,C,medium,N,2024Q1,15,0.65,63,42,medium,0.44,8
한국노인인력개발원,경기도,181.0,57281.0,51597.88,29,M,3,B,medium,Y,2024Q3,21,0.53,65,42,medium,0.26,9
한국노인인력개발원,경기도,181.0,57281.0,51597.88,36,M,7,B,low,N,2024Q2,5,0.88,49,10,low,0.27,13
한국노인인력개발원,경기도,181.0,57281.0,51597.88,36,F,6,B,medium,Y,2024Q3,12,0.73,101,25,low,0.24,13
한국노인인력개발원,경기도,181.0,57281.0,51597.88,34,F,5,B,high,N,2024Q4,29,0.32,55,90,high,0.52,6
한국노인인력개발원,경기도,181.0,57281.0,51597.88,33,M,3,B,medium,N,2024Q4,13,0.69,52,30,low,0.32,9
한국노인인력개발원,경기도,181.0,57281.0,51597.88,28,M,6,C,medium,N,2024Q3,14,0.61,60,30,low,0.42,12
한국노인인력개발원,경기도,181.0,57281.0,51597.88,32,F,10,B,medium,Y,2024Q1,4,0.61,63,20,low,0.14,19
한국노인인력개발원,경기도,181.0,57281.0,51597.88,53,F,4,C,medium,Y,2024Q1,12,0.82,60,20,low,0.32,11
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,31,F,3,C,high,Y,2024Q3,14,0.38,26,50,medium,0.47,7
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,28,M,3,B,low,N,2024Q1,1,0.82,35,10,low,0.27,9
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,47,M,11,B,medium,Y,2024Q4,8,0.81,25,15,low,0.14,20
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,25,F,3,C,medium,N,2024Q2,8,0.49,30,35,medium,0.44,8
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,49,F,9,B,low,Y,2024Q3,0,0.89,34,0,low,0.17,18
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,30,F,2,A,medium,N,2024Q2,14,0.67,16,25,low,0.39,10
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,49,M,7,B,medium,N,2024Q3,17,0.55,29,47,medium,0.36,12
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,42,M,2,B,medium,N,2024Q3,15,0.81,31,37,medium,0.46,7
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,45,M,8,B,medium,N,2024Q4,8,0.76,26,25,low,0.32,14
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,34,M,2,B,medium,N,2024Q2,5,0.65,28,25,low,0.44,8
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,44,F,6,A,medium,N,2024Q3,13,0.54,36,35,medium,0.29,13
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,47,M,7,B,low,N,2024Q2,3,0.79,27,10,low,0.27,13
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,32,M,3,C,medium,Y,2024Q2,14,0.81,16,15,low,0.32,10
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,56,M,5,B,medium,Y,2024Q2,5,0.77,36,15,low,0.22,12
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,43,M,1,A,low,Y,2024Q1,0,0.85,10,0,low,0.24,10
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,37,F,8,B,medium,Y,2024Q3,7,0.75,25,15,low,0.22,15
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,48,F,8,B,low,Y,2024Q2,0,0.93,20,0,low,0.17,17
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,41,F,5,B,medium,Y,2024Q1,6,0.92,13,15,low,0.22,12
한국농수산식품유통공사,전라남도,927.0,76348.0,66722.1,46,M,4,A,low,Y,2024Q3,1,0.77,40,0,low,0.12,15
